gsea0,geometry,Gi_gsea0,Gi_sum
0.0,POINT (0.4616087367982983 0.6458929339770801),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.4036019239141332 0.544287236629903),-0.07809069639250579,-0.07809069639250579
0.0,POINT (0.4163959139066075 0.585572296311755),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.4220528927459236 0.6196320120315819),-0.07809069639250579,-0.07809069639250579
0.0,POINT (0.444542237596042 0.662024130749097),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.7552302157250522 0.4323884762674621),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.4427723186078299 0.6126116571238742),-0.07809069639250579,-0.07809069639250579
0.0,POINT (0.7076426273129298 0.6096971189703824),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.6491160985934762 0.6253135241534379),-0.07809069639250579,-0.07809069639250579
0.0,POINT (0.4363316014529739 0.5619266197189159),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.4997234836494978 0.682196934845446),-0.07809069639250579,-0.07809069639250579
0.0,POINT (0.4766657820034127 0.6237075327291294),-0.07809069639250579,-0.07809069639250579
0.0,POINT (0.6658309440889228 0.6710228648385579),2.5501699739711534,2.5501699739711534
0.0,POINT (0.5223064788537638 0.6965586259430784),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.6202384377507763 0.5980341838372352),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.4150895175484368 0.5272181145972579),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.5314284784776918 0.47283631163299),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.6623954204718164 0.6779131909994902),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.6328675418412871 0.722815585539785),-0.07809069639250579,-0.07809069639250579
0.0,POINT (0.6926768712799543 0.4581043488735946),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.4947335818428884 0.4941403487514847),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.5077626475237099 0.5649270516517458),2.5501699739711534,2.5501699739711534
0.134328053205077,POINT (0.5097083190036157 0.5654059034649812),-0.0669096198940978,-0.0669096198940978
0.0,POINT (0.7584593239793378 0.4983848557339305),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.5313298822289211 0.5322686377797736),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.6033706415760848 0.5024739609831097),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.5946943615997619 0.6806038335100117),-0.07809069639250579,-0.07809069639250579
0.0,POINT (0.5518346664275384 0.434739270870479),-0.07809069639250579,-0.07809069639250579
0.0,POINT (0.5653921951475398 0.6830500539910069),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.5576883561865762 0.6832650516505191),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.5522435951905618 0.7269725119680485),-0.07809069639250579,-0.07809069639250579
0.0,POINT (0.5125969380439814 0.5438756398301301),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.6107902080397438 0.7814949135311708),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.603570153059242 0.6900986252998481),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.6050960880496671 0.7114582332310632),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.6448689037028498 0.7476865653032877),-0.07809069639250579,-0.07809069639250579
0.0,POINT (0.5558049012818058 0.58890926149579),1.79923835386725,1.79923835386725
0.0,POINT (0.6647097418146957 0.5825185417904132),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.7515493409981541 0.512700799556262),-0.07809069639250579,-0.07809069639250579
0.0,POINT (0.6002898320258636 0.7269762696558772),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.6321361074029077 0.6604361087837278),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.7856136024878813 0.5037967794690114),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.7431208145090125 0.5296290270321751),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.7039798940033896 0.5631034272738747),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.7025809131962536 0.5947017688693917),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.4699834341390532 0.4562146981745842),-0.07809069639250579,-0.07809069639250579
0.0,POINT (0.5944375773191019 0.6416569915046053),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.5473809442553595 0.7556096311287035),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.7189647061458868 0.6248907823099853),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.4691061294839146 0.6214484341695004),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.6979826208052212 0.6682507647849482),1.79923835386725,1.79923835386725
0.0,POINT (0.5454487172221694 0.6759277503023721),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.4691197955072803 0.4769245609313393),-0.07809069639250579,-0.07809069639250579
0.134328053205077,POINT (0.6919278522265649 0.6605535476873188),-0.0669096198940978,-0.0669096198940978
0.0,POINT (0.6808538434267134 0.5252597983152877),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.588254102289328 0.4499622686894764),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.6231422357404652 0.7456906655375707),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.5102196402134086 0.4883781651459926),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.6297429254043898 0.6889479791233966),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.5735043745442713 0.7108285028652351),-0.07809069639250579,-0.07809069639250579
0.0,POINT (0.5376641068412845 0.657860220966759),-0.07809069639250579,-0.07809069639250579
0.0,POINT (0.496844095561793 0.5801250733203587),1.79923835386725,1.79923835386725
0.0,POINT (0.4893458470623519 0.6086158015399709),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.7325292950184629 0.5738513152830932),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.4788804122525866 0.5204232883882568),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.5836188802512716 0.4192171769984169),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.7365145154287477 0.4348860215700915),-0.07809069639250579,-0.07809069639250579
0.0,POINT (0.5733958279201492 0.7792164791284564),-0.07809069639250579,-0.07809069639250579
0.0,POINT (0 0.3043718039774997),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.1548267019787959 0.3731331298136541),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.4789091515350982 0.3896035103787102),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.1392814439276953 0.4503133717165953),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.1993343841908802 0.4499958484013336),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.3972224313657473 0.1346321306496522),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.4380330557581786 0.136463910530257),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.3958822625432348 0.1173063457449474),-0.07809069639250579,-0.07809069639250579
0.0,POINT (0.4512910995813168 0.3623187093000961),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.2067890813760389 0.3738134247969626),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.2896086904891732 0.3074394324426167),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.323760622150264 0.5166342111256891),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.3320686455410854 0.4750074665013561),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.259207602037497 0.2701818496758744),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.2781554068766249 0.2977070550550133),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.2988136259409445 0.3342965053815747),-0.07809069639250579,-0.07809069639250579
0.0,POINT (0.3055581455891529 0.2826010083819203),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.3630842989930904 0.3458900003829237),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.3473016302776322 0.2673197951100827),1.4025515372501745,1.4025515372501745
0.0,POINT (0.3885572388281008 0.3446341307632353),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.3795990241679727 0.3407801070811902),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.4171216941589993 0.3677864272026093),-0.07809069639250579,-0.07809069639250579
0.0,POINT (0.4370167372053571 0.4184465880695234),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.3931662392523463 0.3168362041452932),-0.07809069639250579,-0.07809069639250579
0.0,POINT (0.3727460173908005 0.2818307134176238),1.4025515372501745,1.4025515372501745
0.0,POINT (0.3880088623409832 0.376064706114952),-0.07809069639250579,-0.07809069639250579
0.0,POINT (0.4048672825936185 0.4564217932357322),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.3301695415332034 0.2191979787713756),1.4025515372501745,1.4025515372501745
0.0,POINT (0.3575623380222863 0.3622153623974468),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.3336963336515848 0.3007656904707477),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.323500935081941 0.4213186231399973),-0.07809069639250579,-0.07809069639250579
0.0,POINT (0.2855490189138372 0.3690232360780062),-0.07809069639250579,-0.07809069639250579
0.0,POINT (0.2699554025805183 0.270441982698643),-0.07809069639250579,-0.07809069639250579
0.0,POINT (0.2640404258474718 0.2802491597981095),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.245802011509746 0.3386423309430083),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.2184616149810911 0.1603941168712923),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.2027455054096647 0.1842749172258621),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.2184440142679024 0.2323307221047214),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.2523218669116015 0.2900938349447342),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.3174741985075663 0.3824970379469363),-0.07809069639250579,-0.07809069639250579
0.0,POINT (0.2448158955034239 0.2910935635635363),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.2856896135999511 0.2960239287388131),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.3360388715859939 0.3356677048410367),-0.07809069639250579,-0.07809069639250579
0.0,POINT (0.2440656961828888 0.5040753843648081),-0.07809069639250579,-0.07809069639250579
0.0,POINT (0.1183701186503701 0.4799265558485376),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.310530289906255 0.4775082632816284),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.3051350874113775 0.5093060163955027),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.3035624410809602 0.4817759707524059),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.3072790475446847 0.486520864977555),-0.07809069639250579,-0.07809069639250579
0.0,POINT (0.0936997494025719 0.4081911848574014),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.0663753845619148 0.3391639368758402),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.1058470892972427 0.3232967601076483),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.2824138242283858 0.5056510103816474),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.08625813778896 0.261887810322927),-0.07809069639250579,-0.07809069639250579
0.0,POINT (0.2101920097594667 0.5028822795084196),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.3406613599816814 0.3488545457526546),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.341806030378088 0.4203035775750167),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.3606422360422183 0.4456697411016716),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.3410926911149976 0.4637493959726202),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.3348605429353284 0.4444830868308645),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.3031847325405911 0.4458533191818336),-0.07809069639250579,-0.07809069639250579
0.0,POINT (0.302281351604344 0.4875406330474641),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.2910975498292623 0.4951574455226064),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.3096412977516273 0.5131218108161159),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.3282527090209636 0.5177052072350797),-0.07809069639250579,-0.07809069639250579
0.0,POINT (0.3603011812783537 0.4802178756523009),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.3533923535147868 0.4042926036633059),-0.07809069639250579,-0.07809069639250579
0.0,POINT (0.3909997225744914 0.4636852214414664),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.3802336570057263 0.4381061867973536),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.3533671026567455 0.3088924864000483),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.4037637123325008 0.460304348877437),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.364085882960252 0.3965686757651812),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.3589602879918309 0.4428235002761745),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.2459651093373356 0.282068687215711),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.2567666057317517 0.4377730144250333),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.2917047004066715 0.3140858764765342),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.3510178502420317 0.0802370440610383),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.364991833155911 0.0888677913235204),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.3730800239814242 0.0864182035604091),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.3731686297957109 0.0651648395766069),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.409558398547884 0.1910244330561074),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.3965267765171949 0.0642745712291983),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.4033896101672599 0.0805575561440596),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.4241780119673412 0.3787210951172572),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.3971940825851813 0.2352156050017244),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.3905292562397705 0.149062280258426),-0.07809069639250579,-0.07809069639250579
0.0,POINT (0.4382232930610685 0.4248931572939914),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.3942138395311133 0.2643214770551773),1.994808430707247,1.994808430707247
0.0,POINT (0.4200147436357004 0.3508149323254101),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.4143421967743672 0.448707399254723),-0.07809069639250579,-0.07809069639250579
0.0,POINT (0.4280762794938021 0.4031193718486089),-0.07809069639250579,-0.07809069639250579
0.0,POINT (0.474680450015409 0.3917913444213367),-0.07809069639250579,-0.07809069639250579
0.0,POINT (0.4475170562502415 0.3737739602191733),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.452040432207102 0.2783734186664962),-0.07809069639250579,-0.07809069639250579
0.0,POINT (0.423038077613843 0.1768805086673456),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.4026226702137121 0.1854278368867248),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.4139967171170123 0.2179604173266353),-0.07809069639250579,-0.07809069639250579
0.0,POINT (0.4512555673113473 0.2617718743737292),-0.07809069639250579,-0.07809069639250579
0.0,POINT (0.0518991953906873 0.4516495775785271),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.4430969013994579 0.2396044449464442),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.4520067164431432 0.3435729674725978),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.4165148961206807 0.2010769850811408),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.4300576587989003 0.249489819239972),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.4814292425048307 0.3715292336930146),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.4307896578096228 0.1212372577458149),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.3779171633647374 0.2694323491301686),2.513033212482185,2.513033212482185
0.0,POINT (0.3321690819536343 0.1054616366984933),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.3276417493926722 0.1547008005214173),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.3133472835737492 0.0917442369561058),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.2534499231509146 0.443366427146068),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.3106004826593397 0.3637349412700231),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.3194937722399588 0.3110251038653326),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.3365403441198893 0.2848985665379382),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.3635801907743013 0.3022136374514532),-0.0780906963925058,-0.0780906963925058
0.105944021220424,POINT (0.3718479535605926 0.2629935993306048),-0.06745915626456209,-0.06745915626456209
0.0,POINT (0.3800280526054442 0.2009023654957017),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.3930504157367862 0.2400567319290256),1.6493252428572875,1.6493252428572875
0.0,POINT (0.3979556666291285 0.2828968794738302),-0.07809069639250579,-0.07809069639250579
0.0,POINT (0.3781924181965255 0.1807973544653095),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.4189032617973132 0.3219736331755907),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.4140890065277858 0.3439531092835332),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.434512195069172 0.4553093731816817),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.3524021028124188 0.2886694338479935),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.4467314277615166 0.1952374937151628),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.3161685426335754 0.151367684194237),-0.07809069639250579,-0.07809069639250579
0.0,POINT (0.2839545734475039 0.2160960164800154),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.2715308798726711 0.2129686792053473),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.2365431938297164 0.2477576891461854),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.2506873686255791 0.2249170151840653),-0.07809069639250579,-0.07809069639250579
0.0,POINT (0.2568799661006268 0.0831504314079483),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.2468155868717607 0.0852797555947815),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.2267592427816101 0.1377308242096199),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.2398128515211012 0.1921076492014325),-0.07809069639250579,-0.07809069639250579
0.0,POINT (0.1931538496040578 0.2998928804274686),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.2743776115929782 0.2081086359261901),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.2805279700861317 0.1467430097346794),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.2787008575471855 0.0845359804607721),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.2846632852310528 0.0655303723912487),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.3145891495356237 0.3559117822756465),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.3055901481818486 0.2227865116297032),-0.07809069639250579,-0.07809069639250579
0.0,POINT (0.3322506241987221 0.0730697358241188),-0.0780906963925058,-0.0780906963925058
